,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
GRB2,0.0755930280794441,7.91421016222507,1.07338484617492,0.290542467234742,0.562788573591923,-7.26726300563179,GRB2
MAGEA12,0.34528308113013,2.85353644821652,1.07322327616177,0.290613910867609,0.562836313366302,-5.9545300946049,MAGEA12
HNRNPA3,0.138585398135939,6.04262344040552,1.07298060471362,0.290721239416257,0.56292872402374,-6.73388273200475,HNRNPA3
ARHGAP12,0.118650394780307,6.72524772765869,1.07290374912213,0.29075523685337,0.56292872402374,-6.93859646771023,ARHGAP12
C1GALT1,0.112735822952888,6.61438878596285,1.07232959663428,0.291009304271315,0.563329937626123,-6.91461743333183,C1GALT1
ATF4,0.1148264514118,7.22192660696749,1.07186826674899,0.291213559611833,0.563376057299047,-7.06638353584495,ATF4
POU5F1,-0.501827371625438,1.0867397899857,-1.07185859153472,0.29121784442217,0.563376057299047,-5.52522027396008,POU5F1
TJP2,0.106177297992397,7.86485938511527,1.07179891144761,0.291244275601113,0.563376057299047,-7.26218521910295,TJP2
PPP6R1,0.187399109403928,7.13018246879497,1.07582469816683,0.291272276147776,0.563376057299047,-7.08275109186399,PPP6R1
DDX31,0.222321826444497,4.33912837223815,1.07168246049336,0.291295854368497,0.563376057299047,-6.33082333424914,DDX31
TROAP,0.197765620778563,5.01798585093232,1.07164107885154,0.291314184779477,0.563376057299047,-6.56715555780353,TROAP
KLHL18,0.218660337230583,4.88632595784106,1.07129444507091,0.291467761461451,0.563562341462037,-6.50345436866947,KLHL18
RAD54B,0.411453587187109,1.56253422906991,1.07121216075051,0.291504226011086,0.563562341462037,-5.63204813874058,RAD54B
ZNF195,-0.163472779171342,6.07693516705127,-1.07064675440822,0.291754874139204,0.563956263463872,-6.74397507306472,ZNF195
RAPGEFL1,-0.492007519621576,2.02309061832589,-1.07046816592391,0.291834074929533,0.563961792396621,-5.75289290547976,RAPGEFL1
IPO7,-0.147603464641858,6.15760904245088,-1.07042884049897,0.291851517076292,0.563961792396621,-6.7670534549112,IPO7
TRAM1,-0.117467490337456,7.36034633976397,-1.07031635967602,0.291901410136058,0.563967591920702,-7.12621170651522,TRAM1
GLE1,0.131965038681371,6.68407745946854,1.0701397860116,0.291979744891029,0.564028331481593,-6.96030465459168,GLE1
CDC14A,-0.308204326140971,3.15873328284425,-1.07003266224806,0.292027276228957,0.564029556962528,-6.12024737047489,CDC14A
MAMLD1,-0.70732302949719,-0.240323135491554,-1.06984187981761,0.29211194076475,0.564102490619404,-5.39773630926935,MAMLD1
EIF2S2,0.121427584561646,6.3633887889462,1.06930991001382,0.292348106750923,0.564459703941664,-6.85612037477643,EIF2S2
AZIN1,0.0872171901814109,8.20885556880548,1.06921381126531,0.292390783699723,0.564459703941664,-7.28665462292383,AZIN1
MYL12B,-0.0800759755665741,9.15629323974977,-1.06882343623438,0.292564192107019,0.564578300935554,-7.45337662765065,MYL12B
