,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
IRF2,0.24697585559312,5.09676873285821,1.67499835815033,0.102968914886124,0.302279119008906,-5.51051042797583,IRF2
TTC39B,0.454665771383285,3.95598578844849,1.67498557064881,0.102971443467156,0.302279119008906,-5.17038715144525,TTC39B
NOA1,-0.23165270029096,5.08977779915426,-1.67427212305392,0.103112601182515,0.302575316948894,-5.53728963811892,NOA1
DUSP5,0.580119181925311,1.82383430926144,1.67410927177481,0.103144844292568,0.302575316948894,-4.83929935731789,DUSP5
KHDC1,-0.886368656198988,0.592803339992762,-1.67409425769548,0.10314781736846,0.302575316948894,-4.55944804843802,KHDC1
RABEPK,0.254994277966583,5.45616189649546,1.67393428175062,0.103179500092481,0.302594451990313,-5.60856691553595,RABEPK
GJB3,0.201298523293097,5.58660546093402,1.67358445817829,0.103248809671681,0.30272389905444,-5.7092161353426,GJB3
SEMA3B,-0.205165155008645,5.7019751930467,-1.67337641207057,0.103290047591101,0.302770997411205,-5.79240783803734,SEMA3B
NT5DC2,0.220023855195225,5.66938985801027,1.67308268704234,0.103348291651049,0.302867910255158,-5.66900982889101,NT5DC2
SP5,0.653465470721632,1.41867232463921,1.67253957217359,0.10345606012947,0.303097529560864,-4.66224914411432,SP5
MBOAT1,0.43116451134608,2.92365837756743,1.6724338553386,0.103477048006727,0.303097529560864,-5.06361002977471,MBOAT1
CPNE1,-0.168501461228558,7.0801390067911,-1.67170873209047,0.103621101366443,0.303417814467966,-6.03890245563584,CPNE1
AFG3L2,-0.180336904560043,6.33095650849866,-1.67159612151688,0.103643487558307,0.303417814467966,-5.87398797190427,AFG3L2
DUSP2,-0.295811076477649,4.43668940542816,-1.67150262547123,0.103662076964236,0.303417814467966,-5.34437593814698,DUSP2
NMNAT1,-0.350485341243224,3.30106770237046,-1.67115719235139,0.103730781893894,0.303545039863227,-5.11932103042112,NMNAT1
LAMTOR1,-0.148900656081556,6.96759484981767,-1.67035551398669,0.103890377289754,0.303778068768564,-6.00876452824147,LAMTOR1
AASDHPPT,0.25357754505337,5.02012392571213,1.67032121471447,0.103897210012284,0.303778068768564,-5.51477817429847,AASDHPPT
ZNF814,0.82563779100041,1.53914156423541,1.67028479357513,0.10390446583775,0.303778068768564,-4.66674265052042,ZNF814
CLP1,-0.188691683569348,5.80055419937897,-1.67013238549153,0.103934833160518,0.303778068768564,-5.71638620135386,CLP1
STYK1,0.351845938754879,4.60022669152852,1.67012299146453,0.103936705161939,0.303778068768564,-5.48340100772521,STYK1
RHBDF2,0.294907847775717,5.45710358038821,1.66967417315328,0.104026176337595,0.303965700391703,-5.63718220063164,RHBDF2
SLC8A1,-0.99639463616148,0.194378283868232,-1.66944616131085,0.104071654574709,0.303981827775562,-4.55941351000357,SLC8A1
