,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
CD44,3.63484320324302,11.2512440215747,68.9522475327227,1.40482922557185e-38,1.68958810959526e-34,77.6559407453617,CD44
LAPTM4B,2.09851078136802,8.75164639415463,32.4046995652394,1.9438194965486e-27,1.1689158542495e-23,52.635328104288,LAPTM4B
HAS3,3.47681227339638,6.88076835189828,29.0465139531438,7.46107777884985e-26,2.9911460815409e-22,48.6593988801911,HAS3
SLC39A8,4.2368844831308,6.74712812911605,27.6491563580406,3.82413348357526e-25,1.14982133517399e-21,46.8842985280928,SLC39A8
SCIN,2.68607983645587,6.78111804954095,26.8188356683362,1.04713524564302e-24,2.17606801538591e-21,46.3130200340358,SCIN
SLC40A1,-1.96056316347837,9.74716170075993,-26.7895325156349,1.08559142698225e-24,2.17606801538591e-21,46.3420485994569,SLC40A1
SDC1,1.49427890894782,9.19992785815814,26.5578068887918,1.4457216789938e-24,2.21551024018584e-21,46.0450582471235,SDC1
GCNT3,3.55307517343344,7.11224138629485,26.542373128492,1.47369102199108e-24,2.21551024018584e-21,45.8193352679343,GCNT3
HPDL,3.3830064503246,5.9587883476202,25.2160922217528,7.95138410274401e-24,1.06256996226336e-20,43.9823860070253,HPDL
SECTM1,2.75411806187062,6.27775767913722,23.1066621284283,1.37786290124679e-22,1.65715571132952e-19,41.3520971678542,SECTM1
SLC26A2,-2.21863967711026,8.56741659350737,-22.8255071047312,2.73876179449271e-22,2.99446255476035e-19,40.8125633325307,SLC26A2
CISH,3.26551023805029,6.10016100610044,22.476507725684,3.37849150756065e-22,3.38609311345266e-19,40.4856721349153,CISH
HKDC1,1.53578228075443,8.54997560486168,22.1226611009926,5.64498327690959e-22,5.22247799010705e-19,40.0703704445223,HKDC1
CCL26,9.99751336738791,3.09965108687857,21.7260016778454,1.01228548969552e-21,8.69625541754856e-19,34.5921168910597,CCL26
GNE,2.93299953754531,6.50489671153438,21.6648958821821,1.10849474163344e-21,8.88791083841689e-19,39.3588235474938,GNE
CEACAM5,-1.55355518540964,11.5294778108875,-21.4956619854916,1.42706212358088e-21,1.0727047600192e-18,39.0200440328209,CEACAM5
ETS2,1.10892721909092,9.93898670335664,21.0451309554162,2.81960556941482e-21,1.99478801078542e-18,38.3628976149703,ETS2
CEACAM7,-2.87872313791781,7.86575641806015,-20.6460503813791,5.20884776001642e-21,3.48037844498431e-18,37.8373396798849,CEACAM7
GSPT1,1.30655772292325,8.91756197460535,20.1897035003415,1.06412533363402e-20,6.73591336190336e-18,37.0968789870583,GSPT1
ALDH1A1,-2.42536644972219,6.96944879779412,-19.7636747296711,2.09917888315073e-20,1.26234122138269e-17,36.472664486408,ALDH1A1
EXT1,1.79693566944945,6.95893921210958,19.4625936919616,3.41838336945117e-20,1.95775698973282e-17,36.029803399363,EXT1
LGALS3,-1.3482728750403,11.3493972670305,-18.9619078834949,7.80075560088187e-20,4.2645312550821e-17,34.9404290204397,LGALS3
SORBS3,2.00013948556453,6.2463888497262,18.7581964278015,1.09692698795559e-19,5.73597429745301e-17,34.8627284085378,SORBS3
NTRK2,-3.22022054256477,6.36671149079739,-18.5271919050703,1.62057612514778e-19,8.1211121071468e-17,34.0614908001973,NTRK2
CALCA,5.57759892119907,3.4580119385757,18.4903864911449,1.72518127201707e-19,8.29950206341972e-17,32.7066639063227,CALCA
HK1,2.38674656920532,6.52744864446463,18.3434614883089,2.2167742278105e-19,1.0254286014568e-16,34.1686176393284,HK1
SORBS1,-2.58086353270353,6.64646584355609,-18.2135054531922,2.77095655583977e-19,1.23430720359574e-16,33.8856122533654,SORBS1
GCLM,1.95843054348634,6.9543908181842,18.0803997214582,3.48717808859172e-19,1.49786753112474e-16,33.7195471248618,GCLM
ALDH1B1,1.20340473657343,8.15282148990909,18.0251224686213,3.83808407702306e-19,1.59174611015022e-16,33.5096112428245,ALDH1B1
SLC26A3,-1.81230699622274,7.0850843415074,-17.9144070383597,4.6540356277968e-19,1.86580288318374e-16,33.4042071996059,SLC26A3
SH3RF2,1.93763621919048,7.09021242099147,17.787592756812,5.81078938489978e-19,2.25439883652225e-16,33.192235512961,SH3RF2
BCL2L15,2.19239525019794,6.32278240491908,17.7348329106137,6.37540295264947e-19,2.39615535348485e-16,33.1127085819011,BCL2L15
C1QTNF1,4.21649519184384,5.07264270051216,17.9417667882545,6.75136988917018e-19,2.46056744415302e-16,32.8197672096894,C1QTNF1
CEACAM6,-2.42141923827278,9.09094289922199,-19.0992188879233,8.20792665580853e-19,2.90343334968851e-16,32.8921872340062,CEACAM6
CD24,1.42604555597847,9.02260982177453,17.4094819089815,1.13503909489272e-18,3.87914605757471e-16,32.3461800047917,CD24
CLDN2,2.18417935491007,8.19463344522582,17.9039164988073,1.16113127191062e-18,3.87914605757471e-16,32.4943275077625,CLDN2
FOS,1.73862942866851,7.74932843172237,17.2705833703162,1.45579900971109e-18,4.73213369994467e-16,32.2367826825915,FOS
ST14,-0.956782931759475,10.9523483823135,-17.2294271643056,1.56769851017197e-18,4.96176578469428e-16,31.917238406156,ST14
ARID5B,1.54196550257407,6.91537496317584,17.1435237294682,1.83058069075143e-18,5.64522922247883e-16,32.0271906250859,ARID5B
DSP,1.28032778766427,9.54610575913261,17.0959421034485,1.99524576096968e-18,5.99920519179558e-16,31.7227181415943,DSP
ADK,1.7637377025309,6.66171605001482,16.954114439507,2.58220486733251e-18,7.57467754619708e-16,31.7191873040362,ADK
AOPEP,1.79023110645608,6.16696838288768,16.896035493303,2.87122447756701e-18,8.22195637897583e-16,31.625090214142,AOPEP
AQP8,-5.36639079720756,5.17053734225797,-16.7954373998699,3.45281149556782e-18,9.65743345516144e-16,30.3474476945951,AQP8
MATN2,2.80231636558188,5.18029255560345,16.5997142794986,4.95581904531639e-18,1.34401080805696e-15,31.049873474728,MATN2
ALDH18A1,-0.998346818165558,9.99963160691597,-16.5918423548877,5.02872589694548e-18,1.34401080805696e-15,30.7845623981272,ALDH18A1
IGFBP4,1.59529332336384,7.06234089477474,16.4040187707033,7.1366288909299e-18,1.75957136725535e-15,30.6712955894561,IGFBP4
MT2A,-1.78231840698002,8.25997653888393,-16.3938063912614,7.27442188252398e-18,1.75957136725535e-15,30.6017191979465,MT2A
PDE3B,2.09723859660114,6.83593711903975,16.3926121015694,7.29071332396914e-18,1.75957136725535e-15,30.6945157216754,PDE3B
DUOXA2,5.88400137042527,4.10610650967526,16.3911610496188,7.31055764056065e-18,1.75957136725535e-15,28.2267492989948,DUOXA2
WFS1,2.77562123520044,5.81373228949333,16.3908303176492,7.31508841463106e-18,1.75957136725535e-15,30.6772542420086,WFS1
MT1G,-2.43629763166761,8.75226020975582,-18.2815949038542,8.21023502010442e-18,1.9361665997411e-15,30.6129782368129,MT1G
GJB1,1.22455031188851,7.56565361043522,16.3043901257876,8.60379745277015e-18,1.98995907623974e-15,30.4257548409331,GJB1
AGPAT2,-1.06903570598127,9.31172109675793,-16.2912887610443,8.81853494804518e-18,2.00114188339886e-15,30.2784791234661,AGPAT2
UGT2A3,1.92561738759371,6.52348921508784,16.1832910295146,1.08120054513306e-17,2.40807388079912e-15,30.2841601800279,UGT2A3
PIGR,4.28429112014747,4.61475145577161,15.9597992834479,1.65397826078737e-17,3.61679937136177e-15,29.1386856694975,PIGR
FSTL1,4.71751251468705,4.4190555054211,15.8286075966147,2.12732459088775e-17,4.56880943832267e-15,29.0640972046635,FSTL1
ARHGAP18,-1.60110572233633,7.77973152430525,-15.7121221524122,2.66359164813136e-17,5.62017837755717e-15,29.3606325467902,ARHGAP18
LY75,2.09420831863108,5.84600582983513,15.6204304096949,3.18206612851682e-17,6.59839815994341e-15,29.2377500267351,LY75
P3H2,1.94395710690603,6.46965802387349,15.567228066554,3.52927261181109e-17,7.19345609519264e-15,29.0736299455841,P3H2
NEK6,1.63011477235679,6.81317962476562,15.5586692203927,3.58865357704796e-17,7.19345609519264e-15,29.0825509548798,NEK6
LIPG,2.48634127653138,7.18781405164122,15.7862525603645,7.05388001287319e-17,1.39077073630862e-14,28.4610474541954,LIPG
MT1F,-2.04244244496852,7.34049643264989,-15.1669333821393,7.75998107575861e-17,1.50284055951473e-14,28.307786752627,MT1F
MT1H,-3.47354027836934,5.96632530569409,-15.1597112520941,7.87220048635805e-17,1.50284055951473e-14,28.2114774106831,MT1H
TMEM45B,-1.32082330158043,7.74989423334393,-14.9812569061903,1.12429155809366e-16,2.11278977643632e-14,27.8794734546716,TMEM45B
CFTR,1.3219945889621,7.92801444588473,14.9105609004878,1.29591362103946e-16,2.39783894157564e-14,27.643148920183,CFTR
DUOX2,5.87405544794097,5.79306471409639,15.3038296389313,1.58247141827688e-16,2.88308450135233e-14,26.9076483237959,DUOX2
KRT19,-0.918764772224726,9.8182586869819,-14.8017094218667,1.61434334230614e-16,2.88308450135233e-14,27.2650387394429,KRT19
CTSC,1.09472589950247,8.20905145825267,14.7969168548465,1.63008020364146e-16,2.88308450135233e-14,27.4352229929,CTSC
KRT20,-1.23320329690197,8.98084632612363,-14.7260355359123,1.88207551894213e-16,3.28053945888651e-14,27.2114395732174,KRT20
SLC39A2,-1.56072503364812,7.26888130854665,-14.6974975465027,1.99449945924872e-16,3.42683499948348e-14,27.3467060353115,SLC39A2
TSPAN8,-1.22282677196449,10.13826395874,-14.7547832331455,2.36666487105141e-16,4.00899695832892e-14,26.8710754745529,TSPAN8
KITLG,1.91338851116342,6.44444217647506,14.4901864663228,3.04758524137796e-16,5.0907371802851e-14,26.9573834206056,KITLG
IFIT2,1.93600772067433,5.99555380047968,14.3885239022636,3.75792217604406e-16,6.18947826316328e-14,26.7870986988736,IFIT2
MECOM,1.59706864026184,7.26915765164068,14.3820828312977,3.80827630725936e-16,6.18947826316328e-14,26.6623710329518,MECOM
AMOT,1.89637245990421,6.03232639058798,14.3026841100825,4.48890533672805e-16,7.1984085979771e-14,26.5877226220672,AMOT
LGR6,2.49533300951216,5.35477376980536,14.2232337240423,5.29523539497479e-16,8.3797100125476e-14,26.4498544028195,LGR6
HS3ST1,3.61911366922038,4.13418491354393,14.1440366746419,6.24723853420498e-16,9.75786205855627e-14,25.7892667373493,HS3ST1
SMOC2,5.80965823898878,1.49250141310923,14.0851845400125,7.0669482729075e-16,1.08966906254178e-13,24.3030093812284,SMOC2
IFIT3,1.91386398095435,6.51070231318512,14.0694740266037,7.30385861398345e-16,1.11148799547424e-13,26.1089466106259,IFIT3
LTA4H,1.23379774038738,6.9145795405282,14.0636790690543,7.39328507840187e-16,1.11148799547424e-13,26.006047722227,LTA4H
SERPINE2,-1.71061849787817,6.77496164902869,-13.9875886196534,8.67715383437955e-16,1.28839665637139e-13,25.9479361718703,SERPINE2
DSC2,-1.62581909382358,8.94706785278806,-14.3886701022762,1.0809819738219e-15,1.58548417062878e-13,25.5337107902362,DSC2
TFAM,1.54737828952229,6.79266955743513,13.8257024266754,1.22242770331092e-15,1.75634646330319e-13,25.5402727801569,TFAM
ADH6,3.33327473741397,3.85114925506026,13.8240680461938,1.22668248871263e-15,1.75634646330319e-13,25.3269934531617,ADH6
MUC13,-0.899487455316219,10.3036983908912,-13.8055734742533,1.27589955447658e-15,1.80532281666939e-13,25.1628412482135,MUC13
TOE1,2.11018963162684,5.64449116690192,13.7798319270603,1.34778922236482e-15,1.88486755550949e-13,25.5226147878753,TOE1
POF1B,-1.12015974406861,9.374233772932,-13.6718924911782,1.6973990029419e-15,2.34650779406692e-13,24.9601741551754,POF1B
SERPINB6,0.970937255594404,7.49806699553289,13.5005423984963,2.45429083586719e-15,3.35429044124712e-13,24.7274846568123,SERPINB6
ITLN1,4.71578281389208,0.980397700254053,13.3525871188352,3.38328635993268e-15,4.5339207799034e-13,22.6010944426547,ITLN1
OASL,1.61734791435936,7.33508269040114,13.3512969195711,3.39280676969573e-15,4.5339207799034e-13,24.4814668983363,OASL
HSD11B2,-2.56455927351985,5.70718095329706,-13.2523289461421,4.21126060216052e-15,5.5658056332071e-13,24.3896304059832,HSD11B2
MEP1A,-1.10544381285796,7.976219674788,-13.2334305823661,4.38922794740626e-15,5.73796136124512e-13,24.1295446410424,MEP1A
IMPDH1,-1.117696779982,7.86601625249533,-13.1881534702693,4.84759889456956e-15,6.21792649012956e-13,24.0662713105944,IMPDH1
SEMA3C,1.22934901670187,7.28116367133716,13.1870113787746,4.85977459110484e-15,6.21792649012956e-13,24.0730070291468,SEMA3C
ZFAND5,1.180859056363,8.21127013235865,13.0987740288094,5.90174487131598e-15,7.47160900708603e-13,23.8003579781804,ZFAND5
PDLIM1,0.889362893906295,8.94254559945566,13.0392911223591,6.73084289796317e-15,8.43248411810448e-13,23.5201649919486,PDLIM1
PYGB,-0.989855531319423,10.1277048575421,-13.0284183685732,6.89483052962099e-15,8.54887904945893e-13,23.4426153960767,PYGB
SCARB1,-0.80869553440796,8.46886095387615,-12.9764695415376,7.73665899425402e-15,9.49477527794828e-13,23.4664747301032,SCARB1
WNT5B,4.81228197145184,2.02978706415612,12.967228834679,7.89708641192143e-15,9.59376346224031e-13,22.5723664762655,WNT5B
DDX60,1.60472436844203,7.22433980061011,12.9421417881596,8.35000865584191e-15,1.00098618075467e-12,23.5763058903544,DDX60
BMP2,2.18868394800664,7.29071688822429,13.6442925662886,8.40605340119912e-15,1.00098618075467e-12,23.6839679455663,BMP2
GCLC,1.71109858699167,6.90405229855972,12.8910070578099,9.35732751060536e-15,1.10333899970638e-12,23.4914439357464,GCLC
SERPINB5,-2.37789548394567,5.72229834297494,-12.8238850468889,1.08712859675904e-14,1.26940734303116e-12,23.4291942711639,SERPINB5
FERMT1,1.42164210724826,8.34098708791834,12.9476493961747,1.12210636639342e-14,1.29765127582823e-12,23.156598837915,FERMT1
TGFBI,-0.99590776311501,9.16142766734287,-12.7519449080811,1.27742937787923e-14,1.46320410740509e-12,22.9327762457638,TGFBI
ACSL5,-0.802096868480898,9.16160686854495,-12.7342117880572,1.32936959185716e-14,1.50833283785529e-12,22.8558459649095,ACSL5
EPB41L4B,-1.13442434390272,8.74811416065286,-12.6910160652069,1.46512484197117e-14,1.64682770788666e-12,22.8087346487608,EPB41L4B
ADH1C,5.95042274772522,1.67197873308027,12.5196302839462,2.15953600777054e-14,2.4048832930978e-12,21.3667161213386,ADH1C
PSMG1,1.48445869183916,6.18828340982744,12.4404914863977,2.58623466112279e-14,2.85363708892879e-12,22.5521625903095,PSMG1
HSD17B2,-3.96145070704219,4.74283961966628,-12.3765292221952,2.99360321191888e-14,3.27309689361349e-12,22.0654863208141,HSD17B2
SERTAD4,2.2134156445659,4.45267074789392,12.3619682203796,3.09517750405439e-14,3.35366665236596e-12,22.416193615553,SERTAD4
SLC12A2,0.86836384458533,10.8694374060815,12.2860461179057,3.68487329994882e-14,3.95696171236468e-12,21.6563693485229,SLC12A2
UGDH,-1.10587695648468,8.09341944559053,-12.2473321148471,4.02863198136637e-14,4.28781918937109e-12,21.8825085608375,UGDH
GPATCH11,2.03259950395898,4.96805351496249,12.1442802881584,5.1126608865592e-14,5.39385723531995e-12,21.9305163801899,GPATCH11
ATP23,1.49674977172566,5.6032963766683,12.1044275692066,5.60813165399911e-14,5.8651303828389e-12,21.8093339416833,ATP23
APOBEC3C,-1.62636915274233,5.36311909359506,-12.0725551275543,6.03956251323298e-14,6.26188089195285e-12,21.7638173946742,APOBEC3C
SLC11A2,-1.93938279997787,10.4590981981928,-15.4266925016934,6.32746744100216e-14,6.50431204384042e-12,21.6121005247099,SLC11A2
CYP3A5,-1.70735745127986,6.40788727822888,-11.9411585351929,8.20854882325331e-14,8.36645904214132e-12,21.4498048719259,CYP3A5
S100A6,-1.05815559675558,8.91410772405029,-11.8690465899275,9.7227835413685e-14,9.82654770185201e-12,20.8893446061331,S100A6
ST6GAL1,0.801332601741917,8.85890180825218,11.8115974812381,1.11317423805648e-13,1.11567888009211e-11,20.7125506879903,ST6GAL1
SOCS1,3.93503800410982,2.27612446652582,11.7231788011785,1.37203005275677e-13,1.36375251607485e-11,19.9387390753958,SOCS1
PAPSS2,1.05130284393009,7.83997879059776,11.6647882730604,1.5760033868325e-13,1.5536551420848e-11,20.4813150453965,PAPSS2
PRR15,1.15475646959021,7.66234811638242,11.5770724926321,1.94234689724378e-13,1.89923627098788e-11,20.245971954239,PRR15
TGFBR2,0.965553477934456,8.95418004181606,11.534686686663,2.1494995455758e-13,2.08484121247098e-11,20.0210909732822,TGFBR2
KLF3,1.25136632125358,7.99335742591803,11.5539145417723,2.37561368713544e-13,2.28572046521423e-11,20.0549890978966,KLF3
HMGCS2,-0.727891324324435,10.0777806124464,-11.4804470731677,2.447925617836e-13,2.33660328616775e-11,19.7776299991229,HMGCS2
FABP1,-0.991408991550507,10.570745216678,-11.6185148063536,2.80031645490133e-13,2.65192173252743e-11,19.6724191525927,FABP1
MALL,-2.12051257112539,5.12575820911117,-11.4193365508185,2.83532586366957e-13,2.6640987626839e-11,20.233621923802,MALL
MT1X,-2.28191074868912,5.8184817618178,-11.3519683457286,3.33562530925531e-13,3.1098888057685e-11,20.0794760102991,MT1X
PRSS23,-0.918994451569577,7.9503757431618,-11.2559078901584,4.20957918894623e-13,3.89037364546019e-11,19.5231539340251,PRSS23
TRAK1,1.43784105775348,6.49912811688109,11.2531901244257,4.23745695148653e-13,3.89037364546019e-11,19.6629293021874,TRAK1
EZR,0.547967000500064,10.0765317035078,11.2284802873382,4.49973658120487e-13,4.09987362592053e-11,19.1600728545838,EZR
SMIM14,-1.10115839796217,6.98848234280116,-11.1478608612737,5.47666695689537e-13,4.9524716910211e-11,19.4141108449653,SMIM14
RTN4,-1.24695330112924,7.24705567377869,-11.1228508695517,5.8218394824748e-13,5.22531816833764e-11,19.325501147723,RTN4
LGI4,-2.17219996530133,4.48119044555128,-11.1008953538039,6.14314518910517e-13,5.47285979180503e-11,19.4526263106072,LGI4
MVP,-0.669002249858632,9.51115916738604,-10.9643595394762,8.59164846010345e-13,7.5979232374753e-11,18.5639273808202,MVP
ME1,-1.02523049484627,7.34027469667693,-10.8931630385029,1.02436497729948e-12,8.9927281620298e-11,18.7823553106154,ME1
CFI,3.78016007439411,0.524042688937819,10.8581759998384,1.11709872608806e-12,9.73575824540663e-11,17.6467597682011,CFI
SIDT1,1.36493688369592,5.99686667049245,10.8463079740427,1.15046636595321e-12,9.95443092325128e-11,18.7432943182501,SIDT1
DENND11,1.47931408906758,6.78032288814585,10.8568487649178,1.17163987842874e-12,1.00652234413303e-10,18.6097053534919,DENND11
SLC6A4,3.13160178252141,3.72987295600074,10.9569293762256,1.33633051135429e-12,1.13986149362114e-10,18.7237918105204,SLC6A4
APOL1,1.17005907700089,7.57611577576492,10.7740613970696,1.3767535375568e-12,1.16607146452082e-10,18.3768912884626,APOL1
GALNT6,-1.17723063489464,7.37010386245569,-10.717542984345,1.58513076613622e-12,1.33317256813429e-10,18.2679917298163,GALNT6
PHLDA1,1.21950015874786,7.4533464947354,10.6954270743042,1.67519398979024e-12,1.39913598022272e-10,18.2289446301632,PHLDA1
PRSS3,-1.5803747050041,6.25389335651992,-10.6638222146493,1.8130510911175e-12,1.50383210157726e-10,18.3384055387675,PRSS3
SPINK1,-1.40809149759423,6.68269341103524,-10.6219361553454,2.01378872238714e-12,1.65889294275001e-10,18.1593361406177,SPINK1
RNF186,2.00623388657211,6.34730192013393,10.9535525026105,2.13779873879282e-12,1.74906839669805e-10,18.1679891179069,RNF186
LYSMD2,2.30075147694656,4.12800173460723,10.5922463620431,2.16969477094877e-12,1.76317020339195e-10,18.1978479626918,LYSMD2
TNS4,2.53110926901478,4.22693049229806,10.5861519581003,2.20319209580669e-12,1.77837525746759e-10,18.2004828129371,TNS4
PAG1,-1.91173591906817,5.05705738860085,-10.5786278863348,2.24527657251017e-12,1.80026275583865e-10,18.2053500979522,PAG1
STYXL2,-0.676556473064405,9.31102092486646,-10.5449926322589,2.4436770920173e-12,1.94636452885378e-10,17.5390047679495,STYXL2
PGC,4.08833359504091,1.732200537387,10.5249941215013,2.57003300513205e-12,2.03353861531073e-10,17.2935297837712,PGC
SNRPA1,1.07740516606767,6.80285210880771,10.4798296800378,2.88050598116117e-12,2.26430362323042e-10,17.7546549380064,SNRPA1
ITGA1,1.80907316650671,5.41517355224364,10.4403545792362,3.18312552750277e-12,2.48593835839453e-10,17.77230327394,ITGA1
CES3,-1.17054350097127,7.76486081039316,-10.3597448547829,3.90589736639927e-12,3.03072436294736e-10,17.2958057312117,CES3
FHDC1,3.51767679355953,2.94948156001515,10.3425032779992,4.08109048087766e-12,3.14636379573818e-10,17.3562243498629,FHDC1
MRAP2,-2.52182384496254,4.32915903496954,-10.290271734768,4.66235300799815e-12,3.57159997625438e-10,17.4281081417071,MRAP2
CDA,-2.38249871139739,3.83982340334694,-10.2488345816077,5.18313763151695e-12,3.94541748697812e-10,17.2724307128722,CDA
TSC22D1,0.733470441818303,8.4187327714413,10.1846112176455,6.11027836156718e-12,4.62190678330619e-10,16.6914338561699,TSC22D1
IL1R2,2.27831725809855,3.84459356308848,10.1720962531546,6.30979077397103e-12,4.74299085240935e-10,17.1432698122071,IL1R2
ANXA4,-0.775792682823615,10.1103208876131,-10.1501161026024,6.67642433193463e-12,4.98741338137751e-10,16.4352233561241,ANXA4
CYP2R1,1.6213170462628,5.38158977912123,10.1262848795224,7.0985490047498e-12,5.27001536297073e-10,16.9928914831411,CYP2R1
SLC30A2,-1.91762448191783,5.4865477191451,-10.1135400108261,7.33537175019651e-12,5.4124242969088e-10,17.0164921909722,SLC30A2
GOLIM4,-1.88063558921444,5.09701579980544,-10.1074968475933,7.45046533184544e-12,5.46382600890884e-10,17.0272138126537,GOLIM4
TMSB4X,-0.769214429440392,10.0043635377589,-10.1039389382193,7.51908616384706e-12,5.48073026015689e-10,16.3465192060685,TMSB4X
PERP,-0.890907107295707,9.16482468698055,-10.0485715799379,8.67399879944617e-12,6.2844688892132e-10,16.3122081246094,PERP
ITGA2B,4.14403491787957,0.691406722654811,9.99868501681087,9.86915482587059e-12,7.10756437669135e-10,15.8025402224798,ITGA2B
PLP2,-0.987506108251048,7.25282313758037,-9.99189513273154,1.00443329322077e-11,7.19066620093223e-10,16.4384096939514,PLP2
NT5E,-1.11866570690609,7.52468494513233,-9.96206050955141,1.08524337486154e-11,7.7232083251241e-10,16.3254917896913,NT5E
GPR15LG,-1.20278283746063,6.72143388488522,-9.9071386760202,1.25176816849696e-11,8.85589162500763e-10,16.2848647080148,GPR15LG
CYP2B6,1.02114935877482,6.87411637912792,9.84749789159776,1.46231720266927e-11,1.02849643254406e-09,16.045898881093,CYP2B6
TCTN3,-0.860634721264239,7.63111771524732,-9.842653399125,1.48093084856809e-11,1.03553228579816e-09,15.9637265959959,TCTN3
EFHD2,0.720823310529854,8.63943463277146,9.82583530667024,1.5474450511697e-11,1.07048506130243e-09,15.7409013602458,EFHD2
GUCA2A,-2.25244369641804,4.46547535808404,-9.8255204961554,1.54871872176455e-11,1.07048506130243e-09,16.2826577297099,GUCA2A
FCGR2A,2.95026871344444,2.64861604628533,9.81465691777484,1.59333181763033e-11,1.095028672608e-09,16.0581656805642,FCGR2A
LRRC31,1.70609038717434,5.0399637426508,9.77501447034555,1.7675435463472e-11,1.20785489954078e-09,16.1305864783532,LRRC31
PLCB4,-0.870270832839369,7.89964569406546,-9.77085857765689,1.78689708043665e-11,1.21418142296111e-09,15.6982275577342,PLCB4
TFRC,0.66466027565972,11.9639652877558,9.75626715411984,1.85657453035777e-11,1.25443943127039e-09,15.2578818581223,TFRC
ISM2,-1.40335671274536,6.60429718062829,-9.72762703733035,2.00149879753912e-11,1.34480592391078e-09,15.847463048146,ISM2
PITRM1,1.03152835521393,7.28967147499125,9.72131178652128,2.03497693763929e-11,1.35970375716598e-09,15.6711228745882,PITRM1
MISP,-0.662821818574184,9.25905859978653,-9.69254492101077,2.19484630026449e-11,1.45842079852381e-09,15.2990359768343,MISP
MT1E,-2.04363364903737,5.00848111356996,-9.64987567453128,2.45588676061155e-11,1.62290934449863e-09,15.8554625555977,MT1E
FXYD5,-0.991682254673729,6.9491685630596,-9.64386462935411,2.49512297855694e-11,1.63982754443193e-09,15.5857215207106,FXYD5
HTATSF1,0.922568319388629,7.41541482338194,9.56618082302578,3.06363431563651e-11,2.00251793011741e-09,15.2205374796393,HTATSF1
FAR2,0.836198509096186,7.5483571668765,9.54766077438291,3.21765796198107e-11,2.0918255302025e-09,15.1535871687831,FAR2
MAGED1,-0.690549339951286,9.07049033631895,-9.51774659051927,3.48329422342464e-11,2.25234299059829e-09,14.8781809072446,MAGED1
FXYD3,-0.630343671155346,10.7512621958873,-9.4986544894545,3.66440814263407e-11,2.3567827129123e-09,14.6455489647438,FXYD3
KIT,1.11934967332763,6.53238786895363,9.45639247219794,4.10021329780532e-11,2.61292093094816e-09,15.0612201221505,KIT
TXN,0.770519415259022,8.66370072670569,9.45585239866311,4.10611171488486e-11,2.61292093094816e-09,14.7389864949427,TXN
APOBEC1,-2.41167975977972,4.00001347430989,-9.45375059897447,4.12914890829525e-11,2.6137512589509e-09,15.2872631331867,APOBEC1
BTNL8,-1.96187166476052,4.29518856957884,-9.39587426353584,4.81799815641883e-11,3.03382533126959e-09,15.1978219686809,BTNL8
SMIM24,1.07042987594562,5.69578317904638,9.37586244287307,5.08252231395777e-11,3.18372374322761e-09,14.9441979680854,SMIM24
EHF,0.712315269794546,9.21546771713432,9.37327732295753,5.11775567038193e-11,3.18918380557945e-09,14.4670393950509,EHF
S100A10,-0.765060219938189,8.80539374887743,-9.36319134060846,5.2576153328146e-11,3.25945049524542e-09,14.4825022133477,S100A10
WNT11,-1.84699899550002,5.12515538585064,-9.35693640978588,5.34629992422931e-11,3.29743329172851e-09,15.0901986298657,WNT11
NDFIP2,1.1484747853502,7.55147244353378,9.45382243210203,5.72840234042125e-11,3.51507627286971e-09,14.5770798753232,NDFIP2
SULT2B1,-1.76839609937335,4.97992439297443,-9.32134883221399,5.88067198208957e-11,3.5901950217559e-09,14.9899263959958,SULT2B1
PLBD1,-0.56193920461001,9.82249518657523,-9.31263211554411,6.0196575906715e-11,3.65648595166697e-09,14.2312523516424,PLBD1
SLC6A20,-2.57689602180448,5.00702734282919,-9.25138544772632,7.09534750266246e-11,4.28822836253877e-09,14.81013115133,SLC6A20
AMIGO2,1.42810076266193,6.02022610095092,9.24667942815961,7.18569416670052e-11,4.32111718714536e-09,14.6238664600692,AMIGO2
MGLL,-2.15742431757884,5.06692028745538,-9.23513491344374,7.41231973980228e-11,4.43522236371154e-09,14.7772188210996,MGLL
TMEM125,1.12717765582055,5.95924912649595,9.20270648446435,8.08862408510774e-11,4.81593474611835e-09,14.4631202995341,TMEM125
CLMN,0.77713980839147,7.31813465726027,9.19070880202191,8.35447653457829e-11,4.94971868381148e-09,14.157134364995,CLMN
BNIP3,0.713300428142427,8.99376320438322,9.18135604037427,8.56787805425819e-11,5.05126810581192e-09,13.9505688937821,BNIP3
PPP3CC,1.57484681521994,5.0097344086762,9.16571895065776,8.93713954158164e-11,5.2432671837367e-09,14.5548018279515,PPP3CC
NHSL1,-1.29376557667025,6.40578930686158,-9.15662832298299,9.15921482537377e-11,5.33176952472486e-09,14.3546799031339,NHSL1
HIPK1,2.0629720815151,5.3258419950769,9.32779071440354,9.18115098272399e-11,5.33176952472486e-09,14.4997793397884,HIPK1
SH2D1B,3.91131841518772,0.52075611638966,9.15413955596684,9.22098662295478e-11,5.33176952472486e-09,13.8212418503406,SH2D1B
MAOA,2.04701140869515,4.19730417225301,9.13321373380156,9.7574342358922e-11,5.60320337776721e-09,14.4986612129919,MAOA
CTSS,-0.689316219170044,8.86986367107273,-9.1322234959835,9.78359282723135e-11,5.60320337776721e-09,13.89042074187,CTSS
