,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
KICS2,-0.480286889745043,4.38667708731917,-2.63683615417596,0.012454426249454,0.0691867826799922,-3.41794818165642,KICS2
RAB22A,0.254443408470882,6.98188684795664,2.63532901421524,0.0125003780371874,0.0694099938380666,-4.08282713316214,RAB22A
NTAN1,-0.383404102032856,4.79803914233299,-2.63442021330776,0.0125281624916839,0.0695321690297562,-3.57546398800298,NTAN1
PRSS16,-0.412492358981664,4.77463431647342,-2.63404095588555,0.0125397742630993,0.0695566041844615,-3.57737004519506,PRSS16
MEF2C,-0.564744336355735,4.26069734447089,-2.63377295867776,0.0125479855618963,0.0695566041844615,-3.49705990232438,MEF2C
CACNB2,-0.884296150434612,3.03206639391927,-2.63371000077508,0.012549915280642,0.0695566041844615,-3.14107345385035,CACNB2
ZNF106,-0.338040872393313,6.17413250542175,-2.63306843552798,0.0125695954962983,0.0696335905269368,-3.89144565396186,ZNF106
ACO1,0.305998286029322,6.51339520025449,2.6324679477442,0.0125880414766581,0.0697036716573514,-3.93840076120284,ACO1
OTULINL,0.371334385903065,5.23625434581301,2.63225761274915,0.0125945085276913,0.069707387971718,-3.76350153624258,OTULINL
NDUFS8,0.325139906318201,6.70028202280995,2.63003304816567,0.0126630940984944,0.070054752862278,-4.0433952748777,NDUFS8
TRIM62,-1.13869167811593,2.08582322993769,-2.62978720429557,0.0126706948463415,0.0700645732951489,-2.95617667729137,TRIM62
HMGB2,0.262642156245214,7.05003115846293,2.62899625351075,0.0126951772462813,0.0701676915170154,-4.13379702362319,HMGB2
EIF3D,0.216447189462444,7.53477927611779,2.62829337247495,0.0127169702702632,0.0702558573451796,-4.24247476767172,EIF3D
ANO6,-0.209273412162545,7.5232905728489,-2.62781796602876,0.0127317299634323,0.0702854285040063,-4.2347708323214,ANO6
ALPK3,1.58406729343939,0.401988145349266,2.63072058184119,0.012734010868066,0.0702854285040063,-2.88921174192973,ALPK3
LRRC10B,-1.1962844993358,1.80804913397972,-2.62730918530239,0.0127475433351104,0.0703252918614903,-2.9275072722909,LRRC10B
DPCD,0.419809799722993,4.94474312325838,2.62713608104539,0.0127529277084818,0.0703252918614903,-3.56032019645261,DPCD
SRP9,0.284845497064319,8.13496080556828,2.63257320923398,0.0128387949027233,0.0707663548556613,-4.34398825632814,SRP9
SEC62,-0.331519683953761,6.16077837145049,-2.62406568123297,0.012848781566234,0.0707889582671077,-3.87773900562986,SEC62
TRADD,-0.353872037949304,5.0575935330974,-2.62375272724138,0.0128585888465629,0.0708105531399322,-3.67779698641736,TRADD
TRMU,0.497123169151695,4.18015106524711,2.62278267335722,0.0128890321042141,0.0709457158431961,-3.458603660195,TRMU
