,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
LYPD5,0.393579366918437,0.991123513451959,0.618320179244685,0.540421596485036,0.778681028025103,-5.84255169917427,LYPD5
GTF2E2,0.0885062441140807,5.64340300882633,0.618052494437925,0.540595978681214,0.778775304398147,-7.03008679585027,GTF2E2
AACS,-0.05959660432333,7.74776710201714,-0.617739065756208,0.540800197860168,0.778775304398147,-7.57109322003469,AACS
FBXL6,-0.164008191680258,4.13746652598641,-0.617707353000835,0.540820863025823,0.778775304398147,-6.46639039400668,FBXL6
RAP2A,0.182397689261754,3.54788669882523,0.617650932216968,0.540857629845072,0.778775304398147,-6.45248945818759,RAP2A
PALS2,0.301103030930607,2.09431791773451,0.617633552065277,0.540868955950003,0.778775304398147,-5.96579803765382,PALS2
AKAP11,-0.218350578037816,3.15064070605898,-0.617623449033985,0.540875539838507,0.778775304398147,-6.29182517624302,AKAP11
SDHC,0.0600298192186495,6.85708302547117,0.617511844994959,0.540948272133749,0.778786793027603,-7.36227647087278,SDHC
CUTC,0.0988112873009621,5.08215980051087,0.617288505436334,0.541093837728984,0.77881562530338,-6.89741798074695,CUTC
MBLAC2,0.196632236712109,3.27168381972343,0.617282410736201,0.541097810346308,0.77881562530338,-6.35372762137423,MBLAC2
NBPF14,0.276513214612,1.29414384043405,0.61695304623568,0.541312517706975,0.779031428797629,-5.91460074151518,NBPF14
BRSK2,0.35105133772661,-0.208949557604255,0.616748133748929,0.541446119233327,0.779130470928359,-5.75768647218016,BRSK2
SMPD1,-0.177339586862879,2.99725052056667,-0.61642769917863,0.541655074808007,0.779185075255679,-6.34172421936985,SMPD1
TFIP11,-0.0955028689646316,5.51299866379069,-0.616415984750195,0.541662714589859,0.779185075255679,-7.01407948786516,TFIP11
MRPS25,-0.117690113976098,4.80019649262496,-0.616391895943141,0.541678424728755,0.779185075255679,-6.79418554183987,MRPS25
SYS1,0.0966474739369234,4.86783110823743,0.615977865900834,0.541948482238328,0.779418477442454,-6.85905699999199,SYS1
TTI2,0.115711332756723,4.44909923956252,0.615876291916854,0.542014746153556,0.779418477442454,-6.65852967523733,TTI2
TCF7,0.077333572691372,6.39380045826817,0.615838972641466,0.542039093224117,0.779418477442454,-7.23069729368287,TCF7
GRHPR,0.0825427862731578,5.97696794776365,0.615745763138423,0.542099905529735,0.779418477442454,-7.0972975799079,GRHPR
PRMT2,-0.0869741263365871,5.87765705440633,-0.615362297889883,0.542350125603988,0.77968502995926,-7.0744611705192,PRMT2
ARPC1B,-0.255680782406245,1.68828600703695,-0.615154351489829,0.5424858406452,0.779763292169145,-5.98548474481951,ARPC1B
IRAK1BP1,-0.395937907342217,1.25191235129766,-0.615080208818906,0.542534233713429,0.779763292169145,-5.84540282558594,IRAK1BP1
SH3PXD2B,0.224701995593964,3.16109756153091,0.61459019240377,0.542854124872354,0.780026674841894,-6.33835889399593,SH3PXD2B
HDAC6,0.0813646877734007,6.90251027259544,0.61453201707182,0.542892109244997,0.780026674841894,-7.37174303502496,HDAC6
DEPDC5,0.202965661833012,3.60812566878818,0.61476989298626,0.542932507568228,0.780026674841894,-6.59974496410533,DEPDC5
DHODH,0.147188379176347,4.29155803609064,0.614402144086387,0.542976912095813,0.780026674841894,-6.59913412484102,DHODH
UBR7,0.0678781710997862,6.99618153681365,0.613903639076142,0.543302483663886,0.780376089944836,-7.36028886444859,UBR7
RPS28,-0.0778092541877733,5.47710317460324,-0.613761187323519,0.543395536952221,0.780376089944836,-6.98957098265341,RPS28
CDC42BPB,-0.104156760576561,4.54527456400966,-0.61373170573198,0.54341479614933,0.780376089944836,-6.80085577879217,CDC42BPB
LPIN1,-0.118909504460268,5.18735317459138,-0.613621215631731,0.543486978265005,0.780386567286678,-6.81195760181904,LPIN1
EIF2S1,0.0599496197822758,7.49624322262191,0.613044453066964,0.543863852538631,0.780834493790391,-7.48172761182902,EIF2S1
SHISA4,0.24007224988829,1.31629022682395,0.612732369546364,0.54406783400979,0.781034117884428,-5.92758890626895,SHISA4
ZNF223,0.347463669071179,0.538431309964746,0.611790982179109,0.544683376390814,0.781824438220828,-5.79889917799885,ZNF223
WARS2,0.133013619545476,4.47125217630919,0.611036254350482,0.545177128932546,0.782284750673176,-6.719314887224,WARS2
MLF1,0.28634262252825,1.31986035103881,0.611028980406043,0.545181888767767,0.782284750673176,-5.96331229266344,MLF1
PIK3CB,0.0782536659330182,6.77254809441557,0.611002525567031,0.545199200144888,0.782284750673176,-7.34095549229952,PIK3CB
KSR1,-0.377633884469726,0.713160172398651,-0.610553421711372,0.54549312579918,0.782613124655463,-5.78662586888051,KSR1
