,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene
SCNM1,-0.0217665945295051,5.0151819367369,-0.156572791505717,0.876493389379731,0.948381749340313,-6.80655082678994,SCNM1
CCDC14,0.0291296366728284,4.22260170893444,0.156368913408685,0.876652866507076,0.948381749340313,-6.64065835404486,CCDC14
PTOV1,-0.0206939274226325,4.98578734077785,-0.156366911449766,0.876654432501406,0.948381749340313,-6.80145035061548,PTOV1
WIZ,0.0624532948013785,1.88816596770655,0.156274940855019,0.876726375295222,0.948381749340313,-5.99240163450024,WIZ
CDPF1,-0.0437441308452371,2.99638377071449,-0.156216235510849,0.876772297338188,0.948381749340313,-6.22849958830751,CDPF1
ZNF114,0.0691614137620209,1.38339363717274,0.156203879089616,0.876781963159137,0.948381749340313,-5.87184716344003,ZNF114
PLPBP,0.0184853795973625,6.34527838486133,0.155960112912498,0.876972653377387,0.948502707029661,-7.17918641256134,PLPBP
CLN8,-0.046376355672598,2.76688458347008,-0.155798426625157,0.877099139325199,0.948554208134535,-6.19251885256103,CLN8
DDX39B,0.0775457423243347,0.336626918817008,0.155159221513593,0.877599216649087,0.948930880694841,-5.73443735959375,DDX39B
ZNF563,0.0478494213881482,2.65078282481897,0.154997723652275,0.877725571367941,0.948930880694841,-6.18191049560478,ZNF563
PPP6R1,-0.0250171157499937,7.13018246879497,-0.155240503441057,0.877755625565237,0.948930880694841,-7.34849399981037,PPP6R1
ZNF124,0.0313288454240235,3.89244103301755,0.154927332317614,0.877780646039621,0.948930880694841,-6.56611843714426,ZNF124
PCSK1,-0.0830103881156603,1.61563615737807,-0.154887544349832,0.877841937192217,0.948930880694841,-5.94945631748454,PCSK1
BCS1L,0.0330392641024195,4.72015716667942,0.154582006132856,0.878050840598925,0.949071399288511,-6.76623061296343,BCS1L
BDKRB2,-0.0506594172277652,2.85758576443728,-0.154216215706845,0.878367090061315,0.949327910870546,-6.41556331736428,BDKRB2
ING2,0.0299592724567561,4.0237492215533,0.15399866033366,0.878507303200355,0.949394135644773,-6.4903973538831,ING2
ERBIN,-0.0216067330779035,6.16011018137045,-0.153260638037875,0.879084859105721,0.949835142225083,-7.08591991555868,ERBIN
STK4,-0.0192074688119241,6.05789470388458,-0.153193896908478,0.879137092190793,0.949835142225083,-7.0434779987888,STK4
SCRIB,0.0529846149696742,3.34005653816653,0.15319573896338,0.87915230757875,0.949835142225083,-6.34053850885007,SCRIB
